order_id,order_date,customer_id
125371,2025-05-13,CUST3904
125372,2025-05-13,CUST8457
125373,2025-05-13,CUST2787
125374,2025-05-13,CUST7615
125375,2025-05-13,CUST1154
125376,2025-05-13,CUST7657
125377,2025-05-13,CUST1885
125378,2025-05-13,CUST2218
125379,2025-05-13,CUST4095
125380,2025-05-13,CUST4788
125381,2025-05-13,CUST3639
125382,2025-05-13,CUST2042
125383,2025-05-13,CUST3886
125384,2025-05-13,CUST7578
125385,2025-05-13,CUST7370
125386,2025-05-13,CUST6042
125387,2025-05-13,CUST3404
125388,2025-05-13,CUST1999
125389,2025-05-13,CUST2136
125390,2025-05-13,CUST3320
125391,2025-05-13,CUST8937
125392,2025-05-13,CUST4058
125393,2025-05-13,CUST3607
125394,2025-05-13,CUST7357
125395,2025-05-13,CUST2367
125396,2025-05-13,CUST8503
125397,2025-05-13,CUST3793
125398,2025-05-13,CUST1551
125399,2025-05-13,CUST7087
125400,2025-05-13,CUST8935
125401,2025-05-13,CUST1815
125402,2025-05-13,CUST3538
125403,2025-05-13,CUST3406
125404,2025-05-13,CUST4239
125405,2025-05-13,CUST3698
125406,2025-05-13,CUST7651
125407,2025-05-13,CUST2009
125408,2025-05-13,CUST7915
125409,2025-05-13,CUST4051
125410,2025-05-13,CUST2017
125411,2025-05-13,CUST6098
125412,2025-05-13,CUST6628
125413,2025-05-13,CUST4122
125414,2025-05-13,CUST5197
125415,2025-05-13,CUST4877
125416,2025-05-13,CUST9547
125417,2025-05-13,CUST4952
125418,2025-05-13,CUST7752
125419,2025-05-13,CUST3765
125420,2025-05-13,CUST3326
125421,2025-05-13,CUST7224
125422,2025-05-13,CUST5236
125423,2025-05-13,CUST1315
125424,2025-05-14,CUST4698
125425,2025-05-14,CUST3663
125426,2025-05-14,CUST3213
125427,2025-05-14,CUST9641
125428,2025-05-14,CUST8219
125429,2025-05-14,CUST2189
125430,2025-05-14,CUST6568
125431,2025-05-14,CUST1403
125432,2025-05-14,CUST3094
125433,2025-05-14,CUST7179
125434,2025-05-14,CUST7499
125435,2025-05-14,CUST4231
125436,2025-05-14,CUST8367
125437,2025-05-14,CUST3606
125438,2025-05-14,CUST8543
125439,2025-05-14,CUST1377
125440,2025-05-14,CUST8874
125441,2025-05-14,CUST8923
125442,2025-05-14,CUST3002
125443,2025-05-14,CUST1933
125444,2025-05-14,CUST2375
125445,2025-05-14,CUST9536
125446,2025-05-14,CUST9486
125447,2025-05-14,CUST4745
125448,2025-05-14,CUST3635
125449,2025-05-14,CUST7365
125450,2025-05-14,CUST8950
125451,2025-05-14,CUST6197
125452,2025-05-14,CUST5435
125453,2025-05-14,CUST5515
125454,2025-05-14,CUST2532
125455,2025-05-14,CUST5904
125456,2025-05-14,CUST3380
125457,2025-05-14,CUST1725
125458,2025-05-14,CUST5980
125459,2025-05-14,CUST2944
125460,2025-05-14,CUST2761
125461,2025-05-14,CUST3782
125462,2025-05-14,CUST2378
125463,2025-05-14,CUST7365
125464,2025-05-14,CUST2547
125465,2025-05-14,CUST3625
125466,2025-05-14,CUST2366
125467,2025-05-14,CUST4889
125468,2025-05-14,CUST9702
125469,2025-05-14,CUST7199
125470,2025-05-14,CUST3293
125471,2025-05-14,CUST5031
125472,2025-05-14,CUST8490
125473,2025-05-14,CUST5827
125474,2025-05-14,CUST4888
125475,2025-05-14,CUST4575
125476,2025-05-14,CUST7959
125477,2025-05-14,CUST2762
125478,2025-05-14,CUST3606
125479,2025-05-14,CUST6088
125480,2025-05-14,CUST5875
125481,2025-05-14,CUST4152
125482,2025-05-14,CUST2302
125483,2025-05-14,CUST3611
125484,2025-05-14,CUST1354
125485,2025-05-14,CUST4719
125486,2025-05-14,CUST5154
125487,2025-05-14,CUST9461
125488,2025-05-14,CUST9715
125489,2025-05-14,CUST5487
125490,2025-05-14,CUST8705
125491,2025-05-14,CUST7116
125492,2025-05-14,CUST9651
125493,2025-05-14,CUST3438
125494,2025-05-14,CUST5589
125495,2025-05-14,CUST2365
125496,2025-05-14,CUST1909
125497,2025-05-14,CUST3503
125498,2025-05-14,CUST9503
125499,2025-05-14,CUST8000
125500,2025-05-14,CUST3712
125501,2025-05-14,CUST9175
125502,2025-05-14,CUST2108
125503,2025-05-14,CUST7087
125504,2025-05-14,CUST6718
125505,2025-05-14,CUST5781
125506,2025-05-14,CUST6847
125507,2025-05-14,CUST8735
125508,2025-05-14,CUST1783
125509,2025-05-14,CUST9718
125510,2025-05-14,CUST3182
125511,2025-05-14,CUST1649
125512,2025-05-14,CUST4597
125513,2025-05-14,CUST4193
125514,2025-05-14,CUST8197
125515,2025-05-14,CUST7742
125516,2025-05-14,CUST4768
125517,2025-05-14,CUST3395
125518,2025-05-14,CUST2544
125519,2025-05-14,CUST5573
125520,2025-05-14,CUST7657
125521,2025-05-14,CUST7363
125522,2025-05-14,CUST1445
125523,2025-05-14,CUST2115
125524,2025-05-14,CUST6528
125525,2025-05-14,CUST8397
125526,2025-05-14,CUST3314
125527,2025-05-14,CUST4130
125528,2025-05-14,CUST8743
125529,2025-05-14,CUST1662
125530,2025-05-14,CUST8353
125531,2025-05-14,CUST1659
125532,2025-05-14,CUST1134
125533,2025-05-14,CUST5408
125534,2025-05-14,CUST6640
125535,2025-05-14,CUST9834
125536,2025-05-14,CUST6164
125537,2025-05-14,CUST4930
125538,2025-05-14,CUST8671
125539,2025-05-14,CUST8275
125540,2025-05-14,CUST6913
125541,2025-05-14,CUST8374
125542,2025-05-14,CUST5419
125543,2025-05-14,CUST6840
125544,2025-05-14,CUST8465
125545,2025-05-14,CUST8942
125546,2025-05-14,CUST1852
125547,2025-05-14,CUST5362
125548,2025-05-14,CUST2112
125549,2025-05-14,CUST3607
125550,2025-05-14,CUST2481
125551,2025-05-14,CUST4540
125552,2025-05-14,CUST3346
125553,2025-05-14,CUST6951
125554,2025-05-14,CUST8595
125555,2025-05-14,CUST7742
125556,2025-05-14,CUST7306
125557,2025-05-14,CUST4172
125558,2025-05-14,CUST2077
125559,2025-05-14,CUST9953
125560,2025-05-14,CUST1169
125561,2025-05-14,CUST4678
125562,2025-05-14,CUST2026
125563,2025-05-14,CUST9476
125564,2025-05-14,CUST9166
125565,2025-05-14,CUST4765
125566,2025-05-14,CUST1388
125567,2025-05-14,CUST1760
125568,2025-05-14,CUST1045
125569,2025-05-14,CUST6505
125570,2025-05-14,CUST8270
125571,2025-05-14,CUST9830
125572,2025-05-14,CUST8208
125573,2025-05-14,CUST1773
125574,2025-05-14,CUST5276
125575,2025-05-14,CUST6485
125576,2025-05-14,CUST7110
125577,2025-05-14,CUST8051
125578,2025-05-14,CUST2883
125579,2025-05-14,CUST9849
125580,2025-05-14,CUST7555
125581,2025-05-14,CUST5053
125582,2025-05-14,CUST7717
125583,2025-05-14,CUST9854
125584,2025-05-14,CUST8464
125585,2025-05-14,CUST7163
125586,2025-05-14,CUST2274
125587,2025-05-14,CUST8581
125588,2025-05-14,CUST2144
125589,2025-05-14,CUST4745
125590,2025-05-14,CUST8286
125591,2025-05-14,CUST8857
125592,2025-05-14,CUST5291
125593,2025-05-14,CUST2574
125594,2025-05-14,CUST2567
125595,2025-05-14,CUST7803
125596,2025-05-14,CUST5803
125597,2025-05-14,CUST3149
125598,2025-05-14,CUST5969
125599,2025-05-14,CUST5214
125600,2025-05-14,CUST1542
125601,2025-05-14,CUST1193
125602,2025-05-14,CUST3390
125603,2025-05-14,CUST5983
125604,2025-05-14,CUST2595
125605,2025-05-14,CUST6219
125606,2025-05-14,CUST9850
125607,2025-05-14,CUST7357
125608,2025-05-14,CUST1664
125609,2025-05-14,CUST7129
125610,2025-05-14,CUST3481
125611,2025-05-14,CUST7207
125612,2025-05-14,CUST6884
125613,2025-05-14,CUST9050
125614,2025-05-14,CUST6161
125615,2025-05-14,CUST3558
125616,2025-05-14,CUST1238
125617,2025-05-14,CUST3104
125618,2025-05-14,CUST5537
125619,2025-05-14,CUST8225
125620,2025-05-14,CUST6135
125621,2025-05-14,CUST9306
125622,2025-05-14,CUST6576
125623,2025-05-14,CUST4158
125624,2025-05-14,CUST9703
125625,2025-05-14,CUST1908
125626,2025-05-14,CUST8269
125627,2025-05-14,CUST5096
125628,2025-05-14,CUST1959
125629,2025-05-14,CUST8840
125630,2025-05-14,CUST4115
125631,2025-05-14,CUST9908
125632,2025-05-14,CUST5522
125633,2025-05-14,CUST8603
125634,2025-05-14,CUST2003
125635,2025-05-14,CUST9746
125636,2025-05-14,CUST4547
125637,2025-05-14,CUST2526
125638,2025-05-14,CUST7780
125639,2025-05-14,CUST9054
125640,2025-05-14,CUST2007
125641,2025-05-14,CUST3246
125642,2025-05-14,CUST9186
125643,2025-05-14,CUST6285
125644,2025-05-14,CUST9467
125645,2025-05-14,CUST9496
125646,2025-05-14,CUST9565
125647,2025-05-14,CUST5172
125648,2025-05-14,CUST3453
125649,2025-05-14,CUST5661
125650,2025-05-14,CUST2872
125651,2025-05-14,CUST1169
125652,2025-05-14,CUST8395
125653,2025-05-14,CUST8798
125654,2025-05-14,CUST1451
125655,2025-05-14,CUST7542
125656,2025-05-14,CUST4670
125657,2025-05-14,CUST7161
125658,2025-05-14,CUST4745
125659,2025-05-14,CUST1460
125660,2025-05-14,CUST9665
125661,2025-05-14,CUST9319
125662,2025-05-14,CUST2156
125663,2025-05-14,CUST2639
125664,2025-05-14,CUST5783
125665,2025-05-14,CUST4470
125666,2025-05-14,CUST2984
125667,2025-05-14,CUST7015
125668,2025-05-14,CUST9023
125669,2025-05-14,CUST7112
125670,2025-05-14,CUST7252
125671,2025-05-14,CUST1920
125672,2025-05-14,CUST1694
125673,2025-05-14,CUST2238
125674,2025-05-14,CUST2302
125675,2025-05-14,CUST2166
125676,2025-05-14,CUST6138
125677,2025-05-14,CUST9214
125678,2025-05-14,CUST2893
125679,2025-05-14,CUST1774
125680,2025-05-14,CUST9063
125681,2025-05-14,CUST7878
125682,2025-05-14,CUST9585
125683,2025-05-14,CUST6840
125684,2025-05-14,CUST4192
125685,2025-05-14,CUST9396
125686,2025-05-14,CUST6666
125687,2025-05-14,CUST5117
125688,2025-05-14,CUST4828
125689,2025-05-14,CUST3189
125690,2025-05-14,CUST5328
125691,2025-05-14,CUST4157
125692,2025-05-15,CUST6719
125693,2025-05-15,CUST1183
125694,2025-05-15,CUST8268
125695,2025-05-15,CUST2487
125696,2025-05-15,CUST9200
125697,2025-05-15,CUST1624
125698,2025-05-15,CUST5127
125699,2025-05-15,CUST2396
125700,2025-05-15,CUST6859
125701,2025-05-15,CUST1257
125702,2025-05-15,CUST6725
125703,2025-05-15,CUST8393
125704,2025-05-15,CUST9474
125705,2025-05-15,CUST1077
125706,2025-05-15,CUST2043
125707,2025-05-15,CUST8436
125708,2025-05-15,CUST4578
125709,2025-05-15,CUST8666
125710,2025-05-15,CUST2073
125711,2025-05-15,CUST4740
125712,2025-05-15,CUST1920
125713,2025-05-15,CUST6431
125714,2025-05-15,CUST1409
125715,2025-05-15,CUST8161
125716,2025-05-15,CUST6753
125717,2025-05-15,CUST8585
125718,2025-05-15,CUST1798
125719,2025-05-15,CUST9235
125720,2025-05-15,CUST9605
125721,2025-05-15,CUST6557
125722,2025-05-15,CUST9024
125723,2025-05-15,CUST6262
125724,2025-05-15,CUST5425
125725,2025-05-15,CUST8550
125726,2025-05-15,CUST8379
125727,2025-05-15,CUST2414
125728,2025-05-15,CUST9106
125729,2025-05-15,CUST8920
125730,2025-05-15,CUST9975
125731,2025-05-15,CUST3179
125732,2025-05-15,CUST3293
125733,2025-05-15,CUST6511
125734,2025-05-15,CUST2263
125735,2025-05-15,CUST6036
125736,2025-05-15,CUST5380
125737,2025-05-15,CUST2098
125738,2025-05-15,CUST2823
125739,2025-05-15,CUST3836
125740,2025-05-15,CUST7825
125741,2025-05-15,CUST3062
125742,2025-05-15,CUST5466
125743,2025-05-15,CUST2980
125744,2025-05-15,CUST7588
125745,2025-05-15,CUST4323
125746,2025-05-15,CUST3227
125747,2025-05-15,CUST4949
125748,2025-05-15,CUST1937
125749,2025-05-15,CUST3041
125750,2025-05-15,CUST6974
125751,2025-05-15,CUST4510
125752,2025-05-15,CUST4700
125753,2025-05-15,CUST3181
125754,2025-05-15,CUST2942
125755,2025-05-15,CUST1373
125756,2025-05-15,CUST3263
125757,2025-05-15,CUST7979
125758,2025-05-15,CUST1835
125759,2025-05-15,CUST8334
125760,2025-05-15,CUST2162
125761,2025-05-15,CUST9864
125762,2025-05-15,CUST4616
125763,2025-05-15,CUST4392
125764,2025-05-15,CUST9785
125765,2025-05-15,CUST2936
125766,2025-05-15,CUST5962
125767,2025-05-15,CUST8012
125768,2025-05-15,CUST6485
125769,2025-05-15,CUST5192
125770,2025-05-15,CUST6842
125771,2025-05-15,CUST2157
125772,2025-05-15,CUST4177
125773,2025-05-15,CUST9620
125774,2025-05-15,CUST4950
125775,2025-05-15,CUST1475
125776,2025-05-15,CUST2042
125777,2025-05-15,CUST5530
125778,2025-05-15,CUST8643
125779,2025-05-15,CUST2776
125780,2025-05-15,CUST5487
125781,2025-05-15,CUST2938
125782,2025-05-15,CUST9210
125783,2025-05-15,CUST8593
125784,2025-05-15,CUST6816
125785,2025-05-15,CUST7518
125786,2025-05-15,CUST5119
125787,2025-05-15,CUST3483
125788,2025-05-15,CUST2004
125789,2025-05-15,CUST9262
125790,2025-05-15,CUST3804
125791,2025-05-15,CUST6925
125792,2025-05-15,CUST2783
125793,2025-05-15,CUST2469
125794,2025-05-15,CUST4574
125795,2025-05-15,CUST2530
125796,2025-05-15,CUST6659
125797,2025-05-15,CUST5123
125798,2025-05-15,CUST4046
125799,2025-05-15,CUST1333
125800,2025-05-15,CUST9477
125801,2025-05-15,CUST9049
125802,2025-05-15,CUST6036
125803,2025-05-15,CUST9932
125804,2025-05-15,CUST1376
125805,2025-05-15,CUST9503
125806,2025-05-15,CUST1725
125807,2025-05-15,CUST7693
125808,2025-05-15,CUST4656
125809,2025-05-15,CUST9698
125810,2025-05-15,CUST4856
125811,2025-05-15,CUST7904
125812,2025-05-15,CUST2438
125813,2025-05-15,CUST3707
125814,2025-05-15,CUST9787
125815,2025-05-15,CUST9055
125816,2025-05-15,CUST5664
125817,2025-05-15,CUST8144
125818,2025-05-15,CUST2428
125819,2025-05-15,CUST3339
125820,2025-05-15,CUST3836
125821,2025-05-15,CUST7020
125822,2025-05-15,CUST1670
125823,2025-05-15,CUST4094
125824,2025-05-15,CUST1476
125825,2025-05-15,CUST4256
125826,2025-05-15,CUST1675
125827,2025-05-15,CUST3796
125828,2025-05-15,CUST4173
125829,2025-05-15,CUST8617
125830,2025-05-15,CUST2124
125831,2025-05-15,CUST5236
125832,2025-05-15,CUST1717
125833,2025-05-15,CUST7039
125834,2025-05-15,CUST8701
125835,2025-05-15,CUST3892
125836,2025-05-15,CUST7371
125837,2025-05-15,CUST2139
125838,2025-05-15,CUST7042
125839,2025-05-15,CUST4726
125840,2025-05-15,CUST8958
125841,2025-05-15,CUST8668
125842,2025-05-15,CUST2902
125843,2025-05-15,CUST4101
125844,2025-05-15,CUST9301
125845,2025-05-15,CUST8182
125846,2025-05-15,CUST1831
125847,2025-05-15,CUST4833
125848,2025-05-15,CUST8317
125849,2025-05-15,CUST6463
125850,2025-05-15,CUST2020
125851,2025-05-15,CUST1821
125852,2025-05-15,CUST8758
125853,2025-05-15,CUST9617
125854,2025-05-15,CUST1330
125855,2025-05-15,CUST4864
125856,2025-05-15,CUST8136
125857,2025-05-15,CUST6429
125858,2025-05-15,CUST5253
125859,2025-05-15,CUST1218
125860,2025-05-15,CUST1291
125861,2025-05-15,CUST7191
125862,2025-05-15,CUST3472
125863,2025-05-15,CUST7550
125864,2025-05-15,CUST6399
125865,2025-05-15,CUST7219
125866,2025-05-15,CUST2955
125867,2025-05-15,CUST3104
125868,2025-05-15,CUST9964
125869,2025-05-15,CUST2050
125870,2025-05-15,CUST3655
125871,2025-05-15,CUST2908
125872,2025-05-15,CUST8681
125873,2025-05-15,CUST3450
125874,2025-05-15,CUST9813
125875,2025-05-15,CUST6370
125876,2025-05-15,CUST5141
125877,2025-05-15,CUST4973
125878,2025-05-15,CUST7104
125879,2025-05-15,CUST3871
125880,2025-05-15,CUST9771
125881,2025-05-15,CUST3754
125882,2025-05-15,CUST9071
125883,2025-05-15,CUST6440
125884,2025-05-15,CUST3516
125885,2025-05-15,CUST4689
125886,2025-05-15,CUST2451
125887,2025-05-15,CUST1350
125888,2025-05-15,CUST6669
125889,2025-05-15,CUST4248
125890,2025-05-15,CUST8780
125891,2025-05-15,CUST4603
125892,2025-05-15,CUST6476
125893,2025-05-15,CUST2911
125894,2025-05-15,CUST9803
125895,2025-05-15,CUST2253
125896,2025-05-15,CUST7669
125897,2025-05-16,CUST5138
125898,2025-05-16,CUST2317
125899,2025-05-16,CUST1335
125900,2025-05-16,CUST9638
125901,2025-05-16,CUST1135
125902,2025-05-16,CUST8807
125903,2025-05-16,CUST9338
125904,2025-05-16,CUST6935
125905,2025-05-16,CUST4768
125906,2025-05-16,CUST7968
125907,2025-05-16,CUST6199
125908,2025-05-16,CUST2738
125909,2025-05-16,CUST5112
125910,2025-05-16,CUST8875
125911,2025-05-16,CUST2880
125912,2025-05-16,CUST3119
125913,2025-05-16,CUST9562
125914,2025-05-16,CUST7249
125915,2025-05-16,CUST5606
125916,2025-05-16,CUST2424
125917,2025-05-16,CUST9154
125918,2025-05-16,CUST6064
125919,2025-05-16,CUST6692
125920,2025-05-16,CUST8763
125921,2025-05-16,CUST7658
125922,2025-05-16,CUST5382
125923,2025-05-16,CUST3906
125924,2025-05-16,CUST1152
125925,2025-05-16,CUST9723
125926,2025-05-16,CUST4020
125927,2025-05-16,CUST3747
125928,2025-05-16,CUST1549
125929,2025-05-16,CUST8474
125930,2025-05-16,CUST9246
125931,2025-05-16,CUST7903
125932,2025-05-16,CUST6296
125933,2025-05-16,CUST2645
125934,2025-05-16,CUST2813
125935,2025-05-16,CUST5721
125936,2025-05-16,CUST9633
125937,2025-05-16,CUST5120
125938,2025-05-16,CUST3867
125939,2025-05-16,CUST8550
125940,2025-05-16,CUST1639
125941,2025-05-16,CUST2262
125942,2025-05-16,CUST8214
125943,2025-05-16,CUST8181
125944,2025-05-16,CUST6543
125945,2025-05-16,CUST1103
125946,2025-05-16,CUST9066
125947,2025-05-16,CUST3679
125948,2025-05-16,CUST9662
125949,2025-05-16,CUST1642
125950,2025-05-16,CUST7173
125951,2025-05-16,CUST7677
125952,2025-05-16,CUST5959
125953,2025-05-16,CUST9028
125954,2025-05-16,CUST8834
125955,2025-05-16,CUST4778
125956,2025-05-16,CUST4737
125957,2025-05-16,CUST6234
125958,2025-05-16,CUST7191
125959,2025-05-16,CUST1822
125960,2025-05-16,CUST4778
125961,2025-05-16,CUST4701
125962,2025-05-16,CUST9654
125963,2025-05-16,CUST6352
125964,2025-05-16,CUST2270
125965,2025-05-16,CUST7651
125966,2025-05-16,CUST6284
125967,2025-05-16,CUST7010
125968,2025-05-16,CUST3774
125969,2025-05-16,CUST5033
125970,2025-05-16,CUST6049
125971,2025-05-16,CUST1235
125972,2025-05-16,CUST9494
125973,2025-05-16,CUST9093
125974,2025-05-16,CUST4088
125975,2025-05-16,CUST8782
125976,2025-05-16,CUST3609
125977,2025-05-16,CUST9104
125978,2025-05-16,CUST8562
125979,2025-05-16,CUST1359
125980,2025-05-16,CUST4078
125981,2025-05-16,CUST2130
125982,2025-05-16,CUST4299
125983,2025-05-16,CUST8829
125984,2025-05-16,CUST1388
125985,2025-05-16,CUST2118
125986,2025-05-16,CUST9270
125987,2025-05-16,CUST4315
125988,2025-05-16,CUST6015
125989,2025-05-16,CUST9193
125990,2025-05-16,CUST7852
125991,2025-05-16,CUST8763
125992,2025-05-16,CUST2706
125993,2025-05-16,CUST3516
125994,2025-05-16,CUST4522
125995,2025-05-16,CUST5666
125996,2025-05-16,CUST5552
125997,2025-05-16,CUST8584
125998,2025-05-16,CUST7235
125999,2025-05-16,CUST7619
126000,2025-05-16,CUST3254
126001,2025-05-16,CUST8660
126002,2025-05-16,CUST7074
126003,2025-05-16,CUST8349
126004,2025-05-16,CUST7034
126005,2025-05-16,CUST3575
126006,2025-05-16,CUST6732
126007,2025-05-16,CUST1817
126008,2025-05-16,CUST3625
126009,2025-05-16,CUST8628
126010,2025-05-16,CUST3991
126011,2025-05-16,CUST5705
126012,2025-05-16,CUST5030
126013,2025-05-16,CUST6491
126014,2025-05-16,CUST3461
126015,2025-05-16,CUST3052
126016,2025-05-16,CUST5468
126017,2025-05-16,CUST5887
126018,2025-05-16,CUST9639
126019,2025-05-16,CUST9777
126020,2025-05-16,CUST8332
126021,2025-05-16,CUST5980
126022,2025-05-16,CUST3749
126023,2025-05-16,CUST8944
126024,2025-05-16,CUST2178
126025,2025-05-16,CUST3943
126026,2025-05-16,CUST3080
126027,2025-05-16,CUST9531
126028,2025-05-16,CUST9801
126029,2025-05-16,CUST3954
126030,2025-05-16,CUST5087
126031,2025-05-16,CUST2935
126032,2025-05-16,CUST9191
126033,2025-05-16,CUST2522
126034,2025-05-16,CUST2564
126035,2025-05-16,CUST5340
126036,2025-05-16,CUST1401
126037,2025-05-16,CUST9159
126038,2025-05-16,CUST2078
126039,2025-05-16,CUST3458
126040,2025-05-16,CUST1461
126041,2025-05-16,CUST2099
126042,2025-05-16,CUST1099
126043,2025-05-16,CUST6370
126044,2025-05-16,CUST9906
126045,2025-05-16,CUST1055
126046,2025-05-16,CUST2101
126047,2025-05-16,CUST4975
126048,2025-05-16,CUST7774
126049,2025-05-16,CUST1013
126050,2025-05-16,CUST2106
126051,2025-05-16,CUST9168
126052,2025-05-16,CUST2659
126053,2025-05-16,CUST5078
126054,2025-05-16,CUST7917
126055,2025-05-16,CUST5648
126056,2025-05-16,CUST4091
126057,2025-05-16,CUST5000
126058,2025-05-16,CUST1134
126059,2025-05-16,CUST3096
126060,2025-05-16,CUST2682
126061,2025-05-16,CUST9089
126062,2025-05-16,CUST8881
126063,2025-05-16,CUST6060
126064,2025-05-16,CUST2727
126065,2025-05-16,CUST7128
126066,2025-05-16,CUST2376
126067,2025-05-16,CUST6624
126068,2025-05-16,CUST3034
126069,2025-05-17,CUST4549
126070,2025-05-17,CUST1444
126071,2025-05-17,CUST6067
126072,2025-05-17,CUST3147
126073,2025-05-17,CUST7302
126074,2025-05-17,CUST1561
126075,2025-05-17,CUST5466
126076,2025-05-17,CUST5569
126077,2025-05-17,CUST8299
126078,2025-05-17,CUST2752
126079,2025-05-17,CUST7747
126080,2025-05-17,CUST5130
126081,2025-05-17,CUST3739
126082,2025-05-17,CUST8228
126083,2025-05-17,CUST4862
126084,2025-05-17,CUST8410
126085,2025-05-17,CUST2334
126086,2025-05-17,CUST5092
126087,2025-05-17,CUST6394
126088,2025-05-17,CUST5954
126089,2025-05-17,CUST9715
126090,2025-05-17,CUST3836
126091,2025-05-17,CUST4512
126092,2025-05-17,CUST4122
126093,2025-05-17,CUST8363
126094,2025-05-17,CUST4265
126095,2025-05-17,CUST1992
126096,2025-05-17,CUST8847
126097,2025-05-17,CUST4053
126098,2025-05-17,CUST8628
126099,2025-05-17,CUST4641
126100,2025-05-17,CUST9902
126101,2025-05-17,CUST6454
126102,2025-05-17,CUST3212
126103,2025-05-17,CUST3488
126104,2025-05-17,CUST1230
126105,2025-05-17,CUST8755
126106,2025-05-17,CUST3444
126107,2025-05-17,CUST1774
126108,2025-05-17,CUST6084
126109,2025-05-17,CUST2910
126110,2025-05-17,CUST9373
126111,2025-05-17,CUST3510
126112,2025-05-17,CUST6893
126113,2025-05-17,CUST5448
126114,2025-05-17,CUST4420
126115,2025-05-17,CUST1081
126116,2025-05-17,CUST7824
126117,2025-05-17,CUST9830
126118,2025-05-17,CUST6468
126119,2025-05-17,CUST1263
126120,2025-05-17,CUST8183
126121,2025-05-17,CUST6518
126122,2025-05-17,CUST2138
126123,2025-05-17,CUST7725
126124,2025-05-17,CUST1635
126125,2025-05-17,CUST5570
126126,2025-05-17,CUST3645
126127,2025-05-17,CUST6056
126128,2025-05-17,CUST1777
126129,2025-05-17,CUST2415
126130,2025-05-17,CUST8410
126131,2025-05-17,CUST8958
126132,2025-05-17,CUST6879
126133,2025-05-17,CUST5119
126134,2025-05-17,CUST4370
126135,2025-05-17,CUST2520
126136,2025-05-17,CUST1223
126137,2025-05-17,CUST1500
126138,2025-05-17,CUST5304
126139,2025-05-17,CUST8865
126140,2025-05-17,CUST4641
126141,2025-05-17,CUST8607
126142,2025-05-17,CUST3210
126143,2025-05-17,CUST1266
126144,2025-05-17,CUST1152
126145,2025-05-17,CUST5535
126146,2025-05-17,CUST6732
126147,2025-05-17,CUST9781
126148,2025-05-17,CUST2467
126149,2025-05-17,CUST5554
126150,2025-05-17,CUST2630
126151,2025-05-17,CUST1079
126152,2025-05-17,CUST1795
126153,2025-05-17,CUST8783
126154,2025-05-17,CUST4580
126155,2025-05-17,CUST3106
126156,2025-05-17,CUST2294
126157,2025-05-17,CUST3469
126158,2025-05-17,CUST7286
126159,2025-05-17,CUST3864
126160,2025-05-17,CUST3634
126161,2025-05-17,CUST7834
126162,2025-05-17,CUST7163
126163,2025-05-17,CUST5558
126164,2025-05-17,CUST3133
126165,2025-05-17,CUST6383
126166,2025-05-17,CUST8946
126167,2025-05-17,CUST7279
126168,2025-05-17,CUST4905
126169,2025-05-17,CUST1439
126170,2025-05-17,CUST5878
126171,2025-05-17,CUST8066
126172,2025-05-17,CUST3940
126173,2025-05-17,CUST2564
126174,2025-05-17,CUST5117
126175,2025-05-17,CUST8734
126176,2025-05-17,CUST4540
126177,2025-05-17,CUST3779
126178,2025-05-17,CUST3904
126179,2025-05-17,CUST8305
126180,2025-05-17,CUST9309
126181,2025-05-17,CUST2834
126182,2025-05-17,CUST8819
126183,2025-05-17,CUST3454
126184,2025-05-17,CUST8576
126185,2025-05-17,CUST8264
126186,2025-05-17,CUST9445
126187,2025-05-17,CUST7668
126188,2025-05-17,CUST5247
126189,2025-05-17,CUST9501
126190,2025-05-17,CUST2135
126191,2025-05-17,CUST5523
126192,2025-05-17,CUST1381
126193,2025-05-17,CUST5815
126194,2025-05-17,CUST8223
126195,2025-05-17,CUST6806
126196,2025-05-17,CUST7467
126197,2025-05-17,CUST9786
126198,2025-05-17,CUST9313
126199,2025-05-17,CUST6223
126200,2025-05-17,CUST4195
126201,2025-05-17,CUST6448
126202,2025-05-17,CUST8552
126203,2025-05-17,CUST4038
126204,2025-05-17,CUST9504
126205,2025-05-17,CUST7686
126206,2025-05-17,CUST6209
126207,2025-05-17,CUST7638
126208,2025-05-17,CUST7555
126209,2025-05-17,CUST4635
126210,2025-05-17,CUST7509
126211,2025-05-17,CUST7909
126212,2025-05-17,CUST4148
126213,2025-05-17,CUST7079
126214,2025-05-17,CUST6351
126215,2025-05-17,CUST7096
126216,2025-05-17,CUST9482
126217,2025-05-17,CUST5030
126218,2025-05-17,CUST4384
126219,2025-05-17,CUST9348
126220,2025-05-17,CUST4600
126221,2025-05-17,CUST8312
126222,2025-05-17,CUST9655
126223,2025-05-17,CUST4116
126224,2025-05-17,CUST7877
126225,2025-05-17,CUST5580
126226,2025-05-17,CUST4646
126227,2025-05-17,CUST7540
126228,2025-05-17,CUST3859
126229,2025-05-17,CUST8709
126230,2025-05-17,CUST4060
126231,2025-05-17,CUST6271
126232,2025-05-17,CUST8473
126233,2025-05-17,CUST1614
126234,2025-05-17,CUST4991
126235,2025-05-17,CUST9614
126236,2025-05-17,CUST9409
126237,2025-05-17,CUST8600
126238,2025-05-17,CUST6034
126239,2025-05-17,CUST6288
126240,2025-05-17,CUST5867
126241,2025-05-17,CUST9382
126242,2025-05-17,CUST9566
126243,2025-05-17,CUST5703
126244,2025-05-17,CUST4485
